date,userid,startdate,plan,Status,DayOfWeek,Weekend,DaysSinceStart,AI_AutoComplete_Success,AI_Chat_Success,AI_Agent_Success,AI_AutoComplete_Error,AI_Chat_Error,AI_Agent_Error
3/6/2025,95029727,3/6/2025,Free,Active,Thursday,False,0,6,2,0,0,0,0
3/6/2025,57050087,3/6/2025,Free,Active,Thursday,False,0,1,0,0,0,0,0
3/7/2025,57050087,3/6/2025,Free,Active,Friday,False,1,2,1,0,0,0,0
4/10/2025,57050087,3/6/2025,Free,Active,Thursday,False,35,9,3,1,0,0,0
3/6/2025,74283282,3/6/2025,Free,Active,Thursday,False,0,40,6,1,0,0,0
3/7/2025,74283282,3/6/2025,Free,Active,Friday,False,1,12,4,1,0,0,0
3/6/2025,18556135,3/6/2025,Free,Active,Thursday,False,0,2,1,1,0,0,0
3/12/2025,18556135,3/6/2025,Free,Active,Wednesday,False,6,10,0,0,0,0,0
3/6/2025,11543812,3/6/2025,Free,Active,Thursday,False,0,9,1,1,0,0,0
3/7/2025,11543812,3/6/2025,Free,Active,Friday,False,1,6,1,1,0,0,0
3/6/2025,88096799,3/6/2025,Free,Active,Thursday,False,0,32,10,1,0,0,0
3/7/2025,88096799,3/6/2025,Free,Active,Friday,False,1,44,5,0,0,0,0
3/10/2025,88096799,3/6/2025,Free,Active,Monday,False,4,49,3,0,0,0,0
3/6/2025,24495074,3/6/2025,Free,Active,Thursday,False,0,5,0,1,0,0,0
3/6/2025,59388645,3/6/2025,Free,Active,Thursday,False,0,31,6,1,0,0,0
3/7/2025,59388645,3/6/2025,Free,Active,Friday,False,1,35,10,0,0,0,0
3/10/2025,59388645,3/6/2025,Free,Active,Monday,False,4,47,3,1,0,0,0
3/6/2025,34556224,3/6/2025,Free,Active,Thursday,False,0,8,1,0,0,0,0
4/1/2025,34556224,3/6/2025,Free,Active,Tuesday,False,26,5,0,1,0,0,0
3/6/2025,43319676,3/6/2025,Free,Active,Thursday,False,0,6,1,0,0,0,0
4/21/2025,43319676,3/6/2025,Free,Active,Monday,False,46,10,0,0,5,0,1
3/6/2025,57118304,3/6/2025,Free,Active,Thursday,False,0,1,3,0,0,0,0
3/6/2025,27846628,3/6/2025,Free,Active,Thursday,False,0,6,3,1,0,0,0
3/8/2025,27846628,3/6/2025,Free,Active,Saturday,True,2,9,2,1,0,0,0
4/30/2025,27846628,3/6/2025,Free,Active,Wednesday,False,55,7,1,1,0,0,0
3/6/2025,20276325,3/6/2025,Free,Active,Thursday,False,0,6,1,0,0,0,0
3/10/2025,20276325,3/6/2025,Free,Active,Monday,False,4,8,3,1,0,0,0
4/3/2025,20276325,3/6/2025,Free,Active,Thursday,False,28,10,2,0,0,0,0
3/6/2025,12192271,3/6/2025,Free,Active,Thursday,False,0,10,2,1,0,0,0
3/6/2025,77569986,3/6/2025,Free,Active,Thursday,False,0,24,5,2,0,0,0
5/1/2025,77569986,3/6/2025,Free,Active,Thursday,False,56,89,5,5,0,2,0
3/6/2025,85433322,3/6/2025,Free,Active,Thursday,False,0,54,1,0,0,0,0
3/7/2025,85433322,3/6/2025,Free,Active,Friday,False,1,72,1,1,0,0,0
3/6/2025,52229669,3/6/2025,Free,Active,Thursday,False,0,39,3,0,0,0,4
3/6/2025,15015551,3/6/2025,Free,Active,Thursday,False,0,7,0,1,7,0,0
3/6/2025,59662128,3/6/2025,Free,Active,Thursday,False,0,42,8,0,0,0,0
3/18/2025,59662128,3/6/2025,Free,Active,Tuesday,False,12,50,9,1,0,0,0
3/6/2025,75172686,3/6/2025,Free,Active,Thursday,False,0,8,2,0,0,0,0
3/7/2025,75172686,3/6/2025,Free,Active,Friday,False,1,8,3,0,0,2,0
3/6/2025,28678953,3/6/2025,Free,Active,Thursday,False,0,4,1,1,0,2,0
3/21/2025,28678953,3/6/2025,Free,Active,Friday,False,15,7,3,0,5,3,0
3/6/2025,69684467,3/6/2025,Free,Active,Thursday,False,0,4,2,1,0,0,0
3/6/2025,90327555,3/6/2025,Free,Active,Thursday,False,0,1,2,0,0,0,0
3/6/2025,54855075,3/6/2025,Free,Active,Thursday,False,0,10,3,1,0,0,0
3/6/2025,84065902,3/6/2025,Free,Active,Thursday,False,0,5,0,1,0,0,0
3/6/2025,89117906,3/6/2025,Free,Active,Thursday,False,0,1,0,0,0,0,0
3/6/2025,50495982,3/6/2025,Free,Active,Thursday,False,0,43,1,1,0,2,0
3/6/2025,70279540,3/6/2025,Free,Active,Thursday,False,0,65,9,2,0,0,0
3/7/2025,70279540,3/6/2025,Free,Active,Friday,False,1,89,4,5,0,1,0
3/8/2025,70279540,3/6/2025,Free,Active,Saturday,True,2,83,10,1,0,0,0
3/6/2025,97770116,3/6/2025,Free,Active,Thursday,False,0,25,1,2,0,0,0
3/6/2025,19745693,3/6/2025,Free,Active,Thursday,False,0,99,8,2,0,0,0
3/6/2025,56589545,3/6/2025,Free,Active,Thursday,False,0,100,0,1,0,4,0
3/7/2025,56589545,3/6/2025,Free,Active,Friday,False,1,90,1,0,0,0,0
3/17/2025,56589545,3/6/2025,Free,Active,Monday,False,11,35,1,1,0,3,0
3/6/2025,76708149,3/6/2025,Free,Active,Thursday,False,0,3,2,1,0,0,3
3/6/2025,69057344,3/6/2025,Free,Active,Thursday,False,0,9,3,0,6,0,0
3/6/2025,43212023,3/6/2025,Free,Active,Thursday,False,0,40,3,1,0,0,0
3/23/2025,43212023,3/6/2025,Free,Active,Sunday,True,17,18,8,0,0,0,0
3/6/2025,90697028,3/6/2025,Free,Active,Thursday,False,0,7,1,1,0,2,0
3/6/2025,54349646,3/6/2025,Free,Active,Thursday,False,0,19,4,0,0,0,0
3/7/2025,54349646,3/6/2025,Free,Active,Friday,False,1,22,10,1,0,0,0
3/6/2025,87377991,3/6/2025,Free,Active,Thursday,False,0,17,8,1,0,0,0
3/6/2025,13143197,3/6/2025,Free,Active,Thursday,False,0,3,1,0,0,0,0
3/6/2025,46468710,3/6/2025,Free,Active,Thursday,False,0,27,1,1,0,0,0
3/10/2025,46468710,3/6/2025,Free,Active,Monday,False,4,34,0,0,1,0,0
3/6/2025,32852982,3/6/2025,Free,Active,Thursday,False,0,9,2,1,0,5,0
3/6/2025,52322016,3/6/2025,Free,Active,Thursday,False,0,7,2,1,0,0,0
3/18/2025,52322016,3/6/2025,Free,Active,Tuesday,False,12,2,1,0,0,0,0
3/6/2025,90471972,3/6/2025,Free,Active,Thursday,False,0,3,1,1,0,0,0
3/8/2025,90471972,3/6/2025,Free,Active,Saturday,True,2,9,2,0,0,0,0
3/6/2025,29739152,3/6/2025,Free,Active,Thursday,False,0,6,2,0,0,0,0
3/7/2025,29739152,3/6/2025,Free,Active,Friday,False,1,2,2,0,0,0,0
3/6/2025,33802443,3/6/2025,Free,Active,Thursday,False,0,38,9,5,0,0,0
3/7/2025,33802443,3/6/2025,Free,Active,Friday,False,1,83,6,2,0,0,0
3/24/2025,33802443,3/6/2025,Free,Active,Monday,False,18,69,0,5,0,0,0
3/6/2025,15432561,3/6/2025,Free,Active,Thursday,False,0,35,1,1,0,0,0
3/6/2025,13403154,3/6/2025,Free,Active,Thursday,False,0,4,0,1,0,0,0
3/7/2025,13403154,3/6/2025,Free,Active,Friday,False,1,5,1,0,0,0,0
3/6/2025,28568986,3/6/2025,Free,Active,Thursday,False,0,51,1,0,0,0,0
3/6/2025,65236066,3/6/2025,Free,Active,Thursday,False,0,1,0,1,0,0,0
3/8/2025,65236066,3/6/2025,Free,Active,Saturday,True,2,3,2,1,0,0,0
3/11/2025,65236066,3/6/2025,Free,Active,Tuesday,False,5,1,0,1,0,0,3
3/6/2025,53054330,3/6/2025,Free,Active,Thursday,False,0,26,10,1,0,0,0
3/6/2025,40780426,3/6/2025,Free,Active,Thursday,False,0,2,3,1,0,0,0
3/6/2025,49875288,3/6/2025,Free,Active,Thursday,False,0,1,2,1,0,0,0
3/6/2025,13783287,3/6/2025,Free,Active,Thursday,False,0,1,2,0,0,0,0
3/29/2025,13783287,3/6/2025,Free,Active,Saturday,True,23,6,0,1,0,0,0
3/6/2025,81885058,3/6/2025,Free,Active,Thursday,False,0,14,1,0,0,0,0
4/1/2025,81885058,3/6/2025,Free,Active,Tuesday,False,26,25,0,2,0,0,0
3/6/2025,78085137,3/6/2025,Free,Active,Thursday,False,0,6,3,1,0,0,0
3/6/2025,93200226,3/6/2025,Free,Active,Thursday,False,0,4,2,0,0,0,0
5/1/2025,93200226,3/6/2025,Free,Active,Thursday,False,56,2,1,0,0,0,0
3/6/2025,67595616,3/6/2025,Free,Active,Thursday,False,0,6,1,0,0,0,0
3/6/2025,53835592,3/6/2025,Free,Active,Thursday,False,0,47,0,0,0,0,0
4/11/2025,53835592,3/6/2025,Free,Active,Friday,False,36,34,1,0,0,0,0
3/6/2025,91671002,3/6/2025,Free,Active,Thursday,False,0,4,2,0,7,0,0
4/17/2025,91671002,3/6/2025,Free,Active,Thursday,False,42,7,0,1,0,2,5
3/6/2025,29774793,3/6/2025,Free,Active,Thursday,False,0,5,1,1,0,0,0
3/7/2025,29774793,3/6/2025,Free,Active,Friday,False,1,5,0,1,0,0,0
3/6/2025,83924965,3/6/2025,Free,Active,Thursday,False,0,7,0,0,0,1,0
5/1/2025,83924965,3/6/2025,Free,Active,Thursday,False,56,4,1,1,0,0,0
3/6/2025,59182178,3/6/2025,Free,Active,Thursday,False,0,2,0,0,0,0,0
3/28/2025,59182178,3/6/2025,Free,Active,Friday,False,22,5,2,1,0,0,0
3/6/2025,82023826,3/6/2025,Free,Active,Thursday,False,0,10,3,1,0,0,0
3/8/2025,82023826,3/6/2025,Free,Active,Saturday,True,2,4,3,1,0,4,4
4/15/2025,82023826,3/6/2025,Free,Active,Tuesday,False,40,7,2,0,0,0,0
3/6/2025,61194095,3/6/2025,Free,Active,Thursday,False,0,5,2,0,0,0,0
3/6/2025,43668259,3/6/2025,Free,Active,Thursday,False,0,5,1,0,6,0,0
3/7/2025,43668259,3/6/2025,Free,Active,Friday,False,1,9,0,0,0,0,0
3/6/2025,98876138,3/6/2025,Free,Active,Thursday,False,0,5,0,1,0,0,0
3/9/2025,98876138,3/6/2025,Free,Active,Sunday,True,3,6,1,0,0,0,0
3/6/2025,64765954,3/6/2025,Free,Active,Thursday,False,0,50,9,1,0,0,0
3/6/2025,91503422,3/6/2025,Free,Active,Thursday,False,0,16,3,0,0,0,0
3/6/2025,12154350,3/6/2025,Free,Active,Thursday,False,0,10,0,0,0,0,0
3/7/2025,12154350,3/6/2025,Free,Active,Friday,False,1,2,2,0,0,0,0
3/8/2025,12154350,3/6/2025,Free,Active,Saturday,True,2,9,3,1,6,0,0
3/9/2025,12154350,3/6/2025,Free,Active,Sunday,True,3,7,1,1,0,0,0
3/10/2025,12154350,3/6/2025,Free,Active,Monday,False,4,7,3,1,0,0,0
3/11/2025,12154350,3/6/2025,Free,Active,Tuesday,False,5,6,2,0,0,4,0
3/13/2025,12154350,3/6/2025,Free,Active,Thursday,False,7,7,1,0,0,0,0
3/14/2025,12154350,3/6/2025,Free,Active,Friday,False,8,7,0,1,5,0,0
3/15/2025,12154350,3/6/2025,Free,Active,Saturday,True,9,4,3,0,0,0,0
3/17/2025,12154350,3/6/2025,Free,Active,Monday,False,11,7,1,0,0,3,0
3/18/2025,12154350,3/6/2025,Free,Active,Tuesday,False,12,5,3,0,0,0,0
3/19/2025,12154350,3/6/2025,Free,Active,Wednesday,False,13,9,3,1,0,0,0
3/22/2025,12154350,3/6/2025,Free,Active,Saturday,True,16,2,1,1,1,0,2
3/23/2025,12154350,3/6/2025,Free,Active,Sunday,True,17,7,0,1,4,0,0
3/26/2025,12154350,3/6/2025,Free,Active,Wednesday,False,20,4,3,0,0,1,0
3/28/2025,12154350,3/6/2025,Free,Active,Friday,False,22,4,2,1,0,0,4
3/31/2025,12154350,3/6/2025,Free,Active,Monday,False,25,7,2,1,0,0,0
4/1/2025,12154350,3/6/2025,Free,Active,Tuesday,False,26,3,3,0,0,0,0
4/3/2025,12154350,3/6/2025,Free,Active,Thursday,False,28,10,2,0,0,0,0
4/4/2025,12154350,3/6/2025,Free,Active,Friday,False,29,2,3,0,1,0,0
4/5/2025,12154350,3/6/2025,Free,Active,Saturday,True,30,8,0,0,0,0,0
4/6/2025,12154350,3/6/2025,Free,Active,Sunday,True,31,5,2,1,8,0,0
4/8/2025,12154350,3/6/2025,Free,Active,Tuesday,False,33,10,2,0,0,0,0
4/10/2025,12154350,3/6/2025,Free,Active,Thursday,False,35,7,3,0,0,0,0
4/11/2025,12154350,3/6/2025,Free,Active,Friday,False,36,5,0,1,0,0,0
4/12/2025,12154350,3/6/2025,Free,Active,Saturday,True,37,9,3,1,0,0,0
4/17/2025,12154350,3/6/2025,Free,Active,Thursday,False,42,9,3,0,10,5,0
4/18/2025,12154350,3/6/2025,Free,Active,Friday,False,43,5,3,1,0,0,0
4/20/2025,12154350,3/6/2025,Free,Active,Sunday,True,45,6,2,0,0,0,0
4/22/2025,12154350,3/6/2025,Free,Active,Tuesday,False,47,9,1,1,0,0,0
4/23/2025,12154350,3/6/2025,Free,Active,Wednesday,False,48,1,2,0,0,0,0
4/24/2025,12154350,3/6/2025,Free,Active,Thursday,False,49,10,3,1,0,0,0
4/27/2025,12154350,3/6/2025,Free,Active,Sunday,True,52,7,0,0,0,0,0
4/29/2025,12154350,3/6/2025,Free,Active,Tuesday,False,54,7,3,0,0,0,0
4/30/2025,12154350,3/6/2025,Free,Active,Wednesday,False,55,5,2,1,0,0,0
5/1/2025,12154350,3/6/2025,Free,Active,Thursday,False,56,9,0,0,0,0,0
3/6/2025,97040063,3/6/2025,Free,Active,Thursday,False,0,79,1,0,0,0,0
3/7/2025,97040063,3/6/2025,Free,Active,Friday,False,1,100,1,1,0,0,0
3/11/2025,97040063,3/6/2025,Free,Active,Tuesday,False,5,97,1,1,0,0,0
3/13/2025,97040063,3/6/2025,Free,Active,Thursday,False,7,47,1,0,0,2,0
3/19/2025,97040063,3/6/2025,Free,Active,Wednesday,False,13,64,0,0,2,0,1
3/21/2025,97040063,3/6/2025,Free,Active,Friday,False,15,44,0,0,0,0,0
3/22/2025,97040063,3/6/2025,Free,Active,Saturday,True,16,27,0,1,0,0,0
3/24/2025,97040063,3/6/2025,Free,Active,Monday,False,18,51,0,1,0,0,0
3/25/2025,97040063,3/6/2025,Free,Active,Tuesday,False,19,85,1,1,0,0,0
3/26/2025,97040063,3/6/2025,Free,Active,Wednesday,False,20,36,0,1,0,0,0
3/27/2025,97040063,3/6/2025,Free,Active,Thursday,False,21,63,0,0,0,0,0
3/28/2025,97040063,3/6/2025,Free,Active,Friday,False,22,82,1,1,0,0,0
3/29/2025,97040063,3/6/2025,Free,Active,Saturday,True,23,91,1,0,8,0,2
3/30/2025,97040063,3/6/2025,Free,Active,Sunday,True,24,90,0,1,0,0,0
3/31/2025,97040063,3/6/2025,Free,Active,Monday,False,25,34,0,1,0,0,0
4/1/2025,97040063,3/6/2025,Free,Active,Tuesday,False,26,61,1,1,0,0,0
4/2/2025,97040063,3/6/2025,Free,Active,Wednesday,False,27,46,1,1,9,0,0
4/3/2025,97040063,3/6/2025,Free,Active,Thursday,False,28,74,1,0,0,0,0
4/4/2025,97040063,3/6/2025,Free,Active,Friday,False,29,38,1,0,9,0,0
4/7/2025,97040063,3/6/2025,Free,Active,Monday,False,32,20,1,1,0,0,0
4/8/2025,97040063,3/6/2025,Free,Active,Tuesday,False,33,35,0,0,0,0,0
4/10/2025,97040063,3/6/2025,Free,Active,Thursday,False,35,62,1,1,0,0,0
4/12/2025,97040063,3/6/2025,Free,Active,Saturday,True,37,48,0,1,0,0,0
4/13/2025,97040063,3/6/2025,Free,Active,Sunday,True,38,38,1,1,0,0,0
4/16/2025,97040063,3/6/2025,Free,Active,Wednesday,False,41,31,0,0,0,0,0
4/17/2025,97040063,3/6/2025,Free,Active,Thursday,False,42,57,0,1,0,0,0
4/18/2025,97040063,3/6/2025,Free,Active,Friday,False,43,62,1,1,0,0,0
4/19/2025,97040063,3/6/2025,Free,Active,Saturday,True,44,53,0,1,0,0,0
4/20/2025,97040063,3/6/2025,Free,Active,Sunday,True,45,51,1,1,0,0,0
4/21/2025,97040063,3/6/2025,Free,Active,Monday,False,46,56,0,0,0,0,0
4/22/2025,97040063,3/6/2025,Free,Active,Tuesday,False,47,72,0,1,0,0,1
4/23/2025,97040063,3/6/2025,Free,Active,Wednesday,False,48,85,1,1,0,0,0
4/24/2025,97040063,3/6/2025,Free,Active,Thursday,False,49,40,0,1,0,0,0
4/28/2025,97040063,3/6/2025,Free,Active,Monday,False,53,77,1,0,0,0,0
4/29/2025,97040063,3/6/2025,Free,Active,Tuesday,False,54,56,1,0,0,1,0
5/1/2025,97040063,3/6/2025,Free,Active,Thursday,False,56,42,0,0,0,0,0
3/6/2025,13959323,3/6/2025,Free,Active,Thursday,False,0,6,3,1,0,0,0
3/12/2025,13959323,3/6/2025,Free,Active,Wednesday,False,6,2,0,1,0,0,0
3/13/2025,13959323,3/6/2025,Free,Active,Thursday,False,7,3,1,0,0,0,0
3/16/2025,13959323,3/6/2025,Free,Active,Sunday,True,10,4,2,1,0,0,0
3/17/2025,13959323,3/6/2025,Free,Active,Monday,False,11,8,1,1,0,0,1
3/21/2025,13959323,3/6/2025,Free,Active,Friday,False,15,2,0,1,0,0,0
3/23/2025,13959323,3/6/2025,Free,Active,Sunday,True,17,3,3,1,0,0,1
3/30/2025,13959323,3/6/2025,Free,Active,Sunday,True,24,6,1,1,4,0,0
4/2/2025,13959323,3/6/2025,Free,Active,Wednesday,False,27,8,2,0,0,0,4
4/5/2025,13959323,3/6/2025,Free,Active,Saturday,True,30,5,2,0,0,5,4
4/6/2025,13959323,3/6/2025,Free,Active,Sunday,True,31,4,1,1,0,0,0
4/7/2025,13959323,3/6/2025,Free,Active,Monday,False,32,4,0,0,0,1,0
4/8/2025,13959323,3/6/2025,Free,Active,Tuesday,False,33,6,3,1,0,0,0
4/9/2025,13959323,3/6/2025,Free,Active,Wednesday,False,34,6,2,0,0,0,0
4/10/2025,13959323,3/6/2025,Free,Active,Thursday,False,35,8,2,0,0,0,0
4/11/2025,13959323,3/6/2025,Free,Active,Friday,False,36,2,1,0,0,0,0
4/12/2025,13959323,3/6/2025,Free,Active,Saturday,True,37,8,2,1,0,0,0
4/14/2025,13959323,3/6/2025,Free,Active,Monday,False,39,2,0,1,0,0,0
4/16/2025,13959323,3/6/2025,Free,Active,Wednesday,False,41,3,3,1,0,0,0
4/17/2025,13959323,3/6/2025,Free,Active,Thursday,False,42,2,1,1,8,0,0
4/18/2025,13959323,3/6/2025,Free,Active,Friday,False,43,9,1,1,0,0,0
4/19/2025,13959323,3/6/2025,Free,Active,Saturday,True,44,7,1,0,0,0,0
4/21/2025,13959323,3/6/2025,Free,Active,Monday,False,46,10,0,1,0,0,0
4/22/2025,13959323,3/6/2025,Free,Active,Tuesday,False,47,5,3,0,0,0,0
4/23/2025,13959323,3/6/2025,Free,Active,Wednesday,False,48,8,2,1,0,0,0
4/24/2025,13959323,3/6/2025,Free,Active,Thursday,False,49,1,2,1,0,0,2
4/26/2025,13959323,3/6/2025,Free,Active,Saturday,True,51,3,3,1,0,0,0
4/27/2025,13959323,3/6/2025,Free,Active,Sunday,True,52,8,2,0,0,0,4
4/28/2025,13959323,3/6/2025,Free,Active,Monday,False,53,10,3,1,0,0,0
4/29/2025,13959323,3/6/2025,Free,Active,Tuesday,False,54,2,0,0,0,0,0
3/6/2025,83259903,3/6/2025,Free,Active,Thursday,False,0,43,9,2,0,0,0
3/14/2025,83259903,3/6/2025,Free,Active,Friday,False,8,86,4,5,0,0,0
3/17/2025,83259903,3/6/2025,Paid,Active,Monday,False,11,30,24,10,0,0,0
3/20/2025,83259903,3/6/2025,Paid,Active,Thursday,False,14,140,29,16,0,0,0
3/21/2025,83259903,3/6/2025,Paid,Active,Friday,False,15,198,16,9,0,0,0
3/6/2025,12212669,3/6/2025,Free,Active,Thursday,False,0,15,4,2,0,0,5
3/7/2025,12212669,3/6/2025,Free,Active,Friday,False,1,51,0,4,0,0,0
3/13/2025,12212669,3/6/2025,Free,Active,Thursday,False,7,92,2,2,0,0,0
3/6/2025,48111789,3/6/2025,Free,Active,Thursday,False,0,71,0,0,0,0,0
3/7/2025,48111789,3/6/2025,Free,Active,Friday,False,1,33,1,1,0,0,0
3/10/2025,48111789,3/6/2025,Free,Active,Monday,False,4,50,3,5,0,0,0
3/14/2025,48111789,3/6/2025,Free,Active,Friday,False,8,15,7,5,0,0,2
3/18/2025,48111789,3/6/2025,Free,Active,Tuesday,False,12,97,0,4,7,0,2
3/20/2025,48111789,3/6/2025,Free,Active,Thursday,False,14,96,10,2,0,0,0
3/26/2025,48111789,3/6/2025,Free,Active,Wednesday,False,20,100,4,1,0,0,0
3/27/2025,48111789,3/6/2025,Free,Active,Thursday,False,21,26,0,3,0,0,0
3/28/2025,48111789,3/6/2025,Free,Active,Friday,False,22,99,1,2,0,0,0
3/31/2025,48111789,3/6/2025,Free,Active,Monday,False,25,28,9,5,0,0,0
4/1/2025,48111789,3/6/2025,Free,Active,Tuesday,False,26,68,9,3,0,0,0
4/2/2025,48111789,3/6/2025,Free,Active,Wednesday,False,27,33,0,2,0,1,0
4/3/2025,48111789,3/6/2025,Free,Active,Thursday,False,28,59,4,3,0,0,0
4/7/2025,48111789,3/6/2025,Free,Active,Monday,False,32,32,3,5,0,0,4
4/8/2025,48111789,3/6/2025,Free,Active,Tuesday,False,33,42,6,4,0,0,0
4/9/2025,48111789,3/6/2025,Free,Active,Wednesday,False,34,28,6,1,0,0,0
4/10/2025,48111789,3/6/2025,Free,Active,Thursday,False,35,23,8,5,0,0,0
4/11/2025,48111789,3/6/2025,Free,Active,Friday,False,36,65,4,1,0,0,0
4/14/2025,48111789,3/6/2025,Free,Active,Monday,False,39,49,6,4,0,0,0
4/16/2025,48111789,3/6/2025,Free,Active,Wednesday,False,41,15,10,0,0,0,0
4/17/2025,48111789,3/6/2025,Free,Active,Thursday,False,42,16,5,2,0,0,0
4/18/2025,48111789,3/6/2025,Free,Active,Friday,False,43,97,5,2,0,0,4
4/21/2025,48111789,3/6/2025,Free,Active,Monday,False,46,51,4,1,0,0,0
4/25/2025,48111789,3/6/2025,Free,Active,Friday,False,50,79,0,2,0,0,0
4/28/2025,48111789,3/6/2025,Free,Active,Monday,False,53,96,3,0,0,4,0
4/29/2025,48111789,3/6/2025,Free,Active,Tuesday,False,54,32,8,0,0,0,0
4/30/2025,48111789,3/6/2025,Free,Active,Wednesday,False,55,43,4,4,7,0,0
5/1/2025,48111789,3/6/2025,Free,Active,Thursday,False,56,6,3,5,0,0,0
3/6/2025,40310542,3/6/2025,Free,Active,Thursday,False,0,9,0,1,0,0,3
3/6/2025,24745802,3/6/2025,Free,Active,Thursday,False,0,88,10,5,0,0,3
3/7/2025,24745802,3/6/2025,Free,Active,Friday,False,1,19,8,3,9,0,0
3/8/2025,24745802,3/6/2025,Free,Active,Saturday,True,2,100,2,1,1,0,2
3/9/2025,24745802,3/6/2025,Free,Active,Sunday,True,3,66,3,1,0,0,0
3/10/2025,24745802,3/6/2025,Free,Active,Monday,False,4,92,3,1,0,0,0
3/11/2025,24745802,3/6/2025,Free,Active,Tuesday,False,5,51,1,2,0,2,0
3/14/2025,24745802,3/6/2025,Free,Active,Friday,False,8,76,2,2,1,0,0
3/17/2025,24745802,3/6/2025,Free,Active,Monday,False,11,32,0,0,0,0,0
3/18/2025,24745802,3/6/2025,Free,Active,Tuesday,False,12,95,6,3,0,0,0
3/20/2025,24745802,3/6/2025,Free,Active,Thursday,False,14,68,3,5,0,0,0
3/21/2025,24745802,3/6/2025,Free,Active,Friday,False,15,73,5,3,0,0,0
3/24/2025,24745802,3/6/2025,Free,Active,Monday,False,18,37,4,1,0,0,1
3/25/2025,24745802,3/6/2025,Free,Active,Tuesday,False,19,73,2,5,0,0,0
3/26/2025,24745802,3/6/2025,Free,Active,Wednesday,False,20,80,7,0,0,0,0
3/27/2025,24745802,3/6/2025,Free,Active,Thursday,False,21,36,0,5,0,0,0
3/28/2025,24745802,3/6/2025,Free,Active,Friday,False,22,82,8,5,0,0,0
3/29/2025,24745802,3/6/2025,Free,Active,Saturday,True,23,23,7,4,0,0,0
3/30/2025,24745802,3/6/2025,Free,Active,Sunday,True,24,6,4,0,0,0,0
4/1/2025,24745802,3/6/2025,Free,Active,Tuesday,False,26,44,5,4,0,0,0
4/4/2025,24745802,3/6/2025,Free,Active,Friday,False,29,41,2,3,9,0,0
4/8/2025,24745802,3/6/2025,Paid,Active,Tuesday,False,33,109,13,4,0,0,0
4/9/2025,24745802,3/6/2025,Paid,Active,Wednesday,False,34,41,30,3,0,0,0
4/10/2025,24745802,3/6/2025,Paid,Active,Thursday,False,35,186,25,5,0,0,0
4/12/2025,24745802,3/6/2025,Paid,Active,Saturday,True,37,144,38,12,0,0,0
4/13/2025,24745802,3/6/2025,Paid,Active,Sunday,True,38,94,44,1,0,0,0
4/14/2025,24745802,3/6/2025,Paid,Active,Monday,False,39,89,17,0,0,0,0
4/15/2025,24745802,3/6/2025,Paid,Active,Tuesday,False,40,192,20,10,0,0,0
3/6/2025,53482039,3/6/2025,Free,Active,Thursday,False,0,76,1,5,0,0,0
3/7/2025,53482039,3/6/2025,Free,Active,Friday,False,1,30,9,4,0,0,0
3/8/2025,53482039,3/6/2025,Free,Active,Saturday,True,2,24,9,0,0,0,0
3/9/2025,53482039,3/6/2025,Paid,Active,Sunday,True,3,180,40,9,0,0,0
3/10/2025,53482039,3/6/2025,Paid,Active,Monday,False,4,81,36,7,6,2,0
3/12/2025,53482039,3/6/2025,Paid,Active,Wednesday,False,6,152,27,4,0,0,4
3/13/2025,53482039,3/6/2025,Paid,Active,Thursday,False,7,156,8,3,0,0,0
3/14/2025,53482039,3/6/2025,Paid,Active,Friday,False,8,25,47,20,0,0,0
3/15/2025,53482039,3/6/2025,Paid,Active,Saturday,True,9,124,46,16,0,0,0
3/17/2025,53482039,3/6/2025,Paid,Active,Monday,False,11,7,29,12,0,0,0
3/18/2025,53482039,3/6/2025,Paid,Active,Tuesday,False,12,15,28,7,0,1,0
3/20/2025,53482039,3/6/2025,Paid,Active,Thursday,False,14,115,11,11,10,0,0
3/23/2025,53482039,3/6/2025,Paid,Active,Sunday,True,17,101,25,3,0,0,0
3/6/2025,59248726,3/6/2025,Free,Active,Thursday,False,0,3,2,1,0,0,0
3/10/2025,59248726,3/6/2025,Free,Active,Monday,False,4,8,0,0,0,0,4
3/13/2025,59248726,3/6/2025,Free,Active,Thursday,False,7,3,0,0,0,0,0
3/14/2025,59248726,3/6/2025,Free,Active,Friday,False,8,1,0,1,0,0,0
3/19/2025,59248726,3/6/2025,Free,Active,Wednesday,False,13,10,0,1,0,0,0
3/25/2025,59248726,3/6/2025,Free,Active,Tuesday,False,19,6,3,1,0,5,0
3/27/2025,59248726,3/6/2025,Free,Active,Thursday,False,21,4,0,1,0,0,0
3/28/2025,59248726,3/6/2025,Free,Active,Friday,False,22,5,0,0,0,0,0
3/31/2025,59248726,3/6/2025,Free,Active,Monday,False,25,10,3,1,0,0,0
4/1/2025,59248726,3/6/2025,Free,Active,Tuesday,False,26,6,2,1,0,0,0
4/2/2025,59248726,3/6/2025,Free,Active,Wednesday,False,27,2,1,1,0,0,0
4/3/2025,59248726,3/6/2025,Free,Active,Thursday,False,28,9,2,0,4,1,0
4/4/2025,59248726,3/6/2025,Free,Active,Friday,False,29,5,3,1,0,4,2
4/7/2025,59248726,3/6/2025,Free,Active,Monday,False,32,4,2,0,0,0,0
4/8/2025,59248726,3/6/2025,Free,Active,Tuesday,False,33,4,2,1,4,3,0
